AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
357259729,4835,Burg.van Hasseltstraat;Bergenopzoom,12/23/2023 16:23,,0,0,0,0,0,0,0,0,,,A1001681870,12/23/2023,VEGNDCVERS,0,0,0
357259761,3414,Burg. van Zuyenstraat;Breskens,12/23/2023 14:23,,0,0,0,0,0,0,0,0,,,A1001686878,12/23/2023,VEGNDCVERS,0,0,0
357259779,4633,Schiedamseweg;Rotterdam,12/23/2023 20:17,,0,0,0,0,0,0,0,0,,,A1001687045,12/23/2023,BLOEMENDC,0,0,0
357259807,5131,Wagnerplein;Tilburg,12/23/2023 18:21,,0,0,0,0,0,0,0,0,,,A1001681793,12/23/2023,BLOEMENDC,0,0,0
357259840,6362,Larenseweg;Hilversum,12/23/2023 16:52,,0,0,0,0,0,0,0,0,,,A1001677323,12/23/2023,BLOEMENDC,0,0,0
357259968,3519,Wade;Zwolle,12/23/2023 18:25,,0,0,0,0,0,0,0,0,,,A1001677278,12/23/2023,BLOEMENDC,0,0,0
357262587,6384,Chaamseweg;Ulvenhout,12/23/2023 5:04,,0,0,0,0,0,0,0,0,,,A1001687458,12/23/2023,NWGDKW,0,0,0
357262600,3133,Sint Jacobslaan;Nijmegen,12/23/2023 3:12,,0,0,0,0,0,0,0,0,,,A1001687486,12/23/2023,NWGDKW,0,0,0
357262607,3442,Vrijheidslaan;Delft,12/23/2023 2:49,,0,0,0,0,0,0,0,0,,,A1001687759,12/23/2023,NWGDKW,0,0,0
357262612,5127,Hertog Hendrikstraat;St. Oedenrode,12/23/2023 5:12,,0,0,0,0,0,0,0,0,,,A1001687482,12/23/2023,NWGDKW,0,0,0
357262618,3129,Molmlaan;Wilnis,12/23/2023 3:49,,0,0,0,0,0,0,0,0,,,A1001687786,12/23/2023,NWGDKW,0,0,0
357262656,1003,de Koel;Pelt,12/23/2023 2:12,,0,0,0,0,0,0,0,0,,,A1001682194,12/23/2023,NWGDKW,0,0,0
357262662,4746,Gerrit Jan Mulderstraat;Rotterdam,12/23/2023 3:04,,0,0,0,0,0,0,0,0,,,A1001687878,12/23/2023,NWGDKW,0,0,0
357262669,3168,Auerschootseweg;Bakel,12/23/2023 4:12,,0,0,0,0,0,0,0,0,,,A1001687503,12/23/2023,NWGDKW,0,0,0
357262674,3658,Linnaeusplein;Groningen,12/23/2023 7:00,,0,0,0,0,0,0,0,0,,,A1001686343,12/23/2023,NWGDKW,0,0,0
357262679,4735,Rijnkade;Utrecht,12/23/2023 4:49,,0,0,0,0,0,0,0,0,,,A1001687881,12/23/2023,NWGDKW,0,0,0
357262732,3047,J Naberstraat;Alkmaar,12/23/2023 8:19,,0,0,0,0,0,0,0,0,,,A1001687814,12/23/2023,NWGDKW,0,0,0
357262738,3486,Molenweg;Ouddorp,12/23/2023 4:04,,0,0,0,0,0,0,0,0,,,A1001687911,12/23/2023,NWGDKW,0,0,0
357262744,6005,Hoogstraat;Rotterdam,12/23/2023 6:04,,0,0,0,0,0,0,0,0,,,A1001687695,12/23/2023,NWGDKW,0,0,0
357262752,4641,Botersloot;Rotterdam,12/23/2023 1:49,,0,0,0,0,0,0,0,0,,,A1001687906,12/23/2023,NWGDKW,0,0,0
357262777,4750,Rat Verleghstraat;Breda,12/23/2023 7:00,,0,0,0,0,0,0,0,0,,,A1001676976,12/23/2023,NWGDKW,0,0,0
357262778,3504,Slotenmaker;Veenendaal,12/23/2023 8:55,,0,0,0,0,0,0,0,0,,,A1001676648,12/23/2023,NWGDKW,0,0,0
357262779,6347,Paddestoelenlaan;Veenendaal,12/23/2023 9:26,,0,0,0,0,0,0,0,0,,,A1001676648,12/23/2023,NWGDKW,0,0,0
357262780,4605,Bellestein;Ede,12/23/2023 10:03,,0,0,0,0,0,0,0,0,,,A1001676648,12/23/2023,NWGDKW,0,0,0
357262781,4630,Ronde Erf;Veenendaal,12/23/2023 7:48,,0,0,0,0,0,0,0,0,,,A1001676648,12/23/2023,NWGDKW,0,0,0
357262782,3613,Prins W. Alexanderpark;Veenendaal,12/23/2023 8:24,,0,0,0,0,0,0,0,0,,,A1001676648,12/23/2023,NWGDKW,0,0,0
357262819,4629,de Ziel;Bunschoten-Spakenburg,12/23/2023 11:33,,0,0,0,0,0,0,0,0,,,A1001676692,12/23/2023,NWGDKW,0,0,0
357262820,3064,P. Stastokerf;Amersfoort,12/23/2023 10:08,,0,0,0,0,0,0,0,0,,,A1001676692,12/23/2023,NWGDKW,0,0,0
357262821,3478,Maertensplein;Maartensdijk,12/23/2023 8:49,,0,0,0,0,0,0,0,0,,,A1001676692,12/23/2023,NWGDKW,0,0,0
357262822,3540,Emiclaerhof;Amersfoort,12/23/2023 10:41,,0,0,0,0,0,0,0,0,,,A1001676692,12/23/2023,NWGDKW,0,0,0
357262823,3492,Zuidpromenade;Soest,12/23/2023 9:32,,0,0,0,0,0,0,0,0,,,A1001676692,12/23/2023,NWGDKW,0,0,0
357262824,3463,Haydnplein;Heemskerk,12/23/2023 5:49,,0,0,0,0,0,0,0,0,,,A1001687913,12/23/2023,NWGDKW,0,0,0
357262829,6594,Reitdiephaven; Groningen,12/23/2023 8:00,,0,0,0,0,0,0,0,0,,,A1001684309,12/23/2023,NWGDKW,0,0,0
357262834,3444,Volendamlaan;Den Haag,12/23/2023 9:19,,0,0,0,0,0,0,0,0,,,A1001687908,12/23/2023,NWGDKW,0,0,0
357262839,6341,Piazzacenter;Gorinchem,12/23/2023 10:08,,0,0,0,0,0,0,0,0,,,A1001676670,12/23/2023,NWGDKW,0,0,0
357262840,4671,Televisiebaan;Ijsselstein,12/23/2023 7:43,,0,0,0,0,0,0,0,0,,,A1001676670,12/23/2023,NWGDKW,0,0,0
357262841,3184,de Clinckhoeff;Ijsselstein,12/23/2023 8:01,,0,0,0,0,0,0,0,0,,,A1001676670,12/23/2023,NWGDKW,0,0,0
357262842,3470,de Biezen;Ijsselstein,12/23/2023 8:29,,0,0,0,0,0,0,0,0,,,A1001676670,12/23/2023,NWGDKW,0,0,0
357262843,5107,Westwal;Leerdam,12/23/2023 9:28,,0,0,0,0,0,0,0,0,,,A1001676670,12/23/2023,NWGDKW,0,0,0
357262844,7101,Straelseweg;Venlo,12/23/2023 7:42,,0,0,0,0,0,0,0,0,,,A1001687487,12/23/2023,NWGDKW,0,0,0
357262849,6373,Lokerenpassage;Den Bosch,12/23/2023 6:12,,0,0,0,0,0,0,0,0,,,A1001682199,12/23/2023,NWGDKW,0,0,0
357262854,6366,Koenestraat;Amerongen,12/23/2023 7:46,,0,0,0,0,0,0,0,0,,,A1001676742,12/23/2023,NWGDKW,0,0,0
357262855,3159,Spoorhaag;Houten,12/23/2023 10:38,,0,0,0,0,0,0,0,0,,,A1001676742,12/23/2023,NWGDKW,0,0,0
357262856,7061,Langbroekseweg;Wijk Bij Duurstede,12/23/2023 8:35,,0,0,0,0,0,0,0,0,,,A1001676742,12/23/2023,NWGDKW,0,0,0
357262857,6543,Meent;Odijk,12/23/2023 9:36,,0,0,0,0,0,0,0,0,,,A1001676742,12/23/2023,NWGDKW,0,0,0
357262858,6358,Madelinushof;Wijk Bij Duurstede,12/23/2023 9:01,,0,0,0,0,0,0,0,0,,,A1001676742,12/23/2023,NWGDKW,0,0,0
357262859,6374,Odijkseweg;Houten,12/23/2023 10:06,,0,0,0,0,0,0,0,0,,,A1001676742,12/23/2023,NWGDKW,0,0,0
357262860,3811,Populierenhof;Sliedrecht,12/23/2023 9:18,,0,0,0,0,0,0,0,0,,,A1001676729,12/23/2023,NWGDKW,0,0,0
357262861,4667,Merwedestraat;Dordrecht,12/23/2023 9:56,,0,0,0,0,0,0,0,0,,,A1001676729,12/23/2023,NWGDKW,0,0,0
357262862,3138,Jan van Goijenstraat;Papendrecht,12/23/2023 10:41,,0,0,0,0,0,0,0,0,,,A1001676729,12/23/2023,NWGDKW,0,0,0
357262863,3818,Dorpsstraat;Molenaarsgraaf,12/23/2023 8:13,,0,0,0,0,0,0,0,0,,,A1001676729,12/23/2023,NWGDKW,0,0,0
357262864,4888,Meent Passage;Papendrecht,12/23/2023 11:11,,0,0,0,0,0,0,0,0,,,A1001676729,12/23/2023,NWGDKW,0,0,0
357262865,4652,Kerkbuurt;Sliedrecht,12/23/2023 8:56,,0,0,0,0,0,0,0,0,,,A1001676729,12/23/2023,NWGDKW,0,0,0
357262868,3056,Amersfoortsestraat;Barneveld,12/23/2023 9:14,,0,0,0,0,0,0,0,0,,,A1001676662,12/23/2023,NWGDKW,0,0,0
357262869,4730,Leusderweg;Amersfoort,12/23/2023 10:14,,0,0,0,0,0,0,0,0,,,A1001676662,12/23/2023,NWGDKW,0,0,0
357262870,7075,Buru;Barneveld,12/23/2023 8:27,,0,0,0,0,0,0,0,0,,,A1001676662,12/23/2023,NWGDKW,0,0,0
357262871,6415,Marktstraat;Scherpenzeel,12/23/2023 7:49,,0,0,0,0,0,0,0,0,,,A1001676662,12/23/2023,NWGDKW,0,0,0
357262872,3081,Nieuwe Markt;Barneveld,12/23/2023 9:30,,0,0,0,0,0,0,0,0,,,A1001676662,12/23/2023,NWGDKW,0,0,0
357262873,3534,Ursulapolder;Amersfoort,12/23/2023 10:09,,0,0,0,0,0,0,0,0,,,A1001676699,12/23/2023,NWGDKW,0,0,0
357262874,6470,Molenplein;Nijkerk,12/23/2023 10:50,,0,0,0,0,0,0,0,0,,,A1001676699,12/23/2023,NWGDKW,0,0,0
357262875,6367,Debiezenkamp;Leusden,12/23/2023 9:05,,0,0,0,0,0,0,0,0,,,A1001676699,12/23/2023,NWGDKW,0,0,0
357262876,4939,Neptunuslaan;Bilthoven,12/23/2023 7:47,,0,0,0,0,0,0,0,0,,,A1001676699,12/23/2023,NWGDKW,0,0,0
357262877,6481,Westerdorpsstraat;Hoevelaken,12/23/2023 9:40,,0,0,0,0,0,0,0,0,,,A1001676699,12/23/2023,NWGDKW,0,0,0
357262878,3696,'Tplein;Leusden,12/23/2023 8:36,,0,0,0,0,0,0,0,0,,,A1001676699,12/23/2023,NWGDKW,0,0,0
357262879,3770,Planciusplantsoen;Voorschoten,12/23/2023 6:49,,0,0,0,0,0,0,0,0,,,A1001687885,12/23/2023,NWGDKW,0,0,0
357262883,3410,Dorpsstraat;Krabbendijke,12/23/2023 7:34,,0,0,0,0,0,0,0,0,,,A1001684318,12/23/2023,NWGDKW,0,0,0
357262890,4835,Burg.van Hasseltstraat;Bergenopzoom,12/23/2023 9:04,,0,0,0,0,0,0,0,0,,,A1001687889,12/23/2023,NWGDKW,0,0,0
357262896,4733,Rustenburgerpad;Oegstgeest,12/23/2023 7:19,,0,0,0,0,0,0,0,0,,,A1001687819,12/23/2023,NWGDKW,0,0,0
357262902,3126,Nederlandplein;Eindhoven,12/23/2023 6:42,,0,0,0,0,0,0,0,0,,,A1001687496,12/23/2023,NWGDKW,0,0,0
357262911,3091,Middelwaard;Zoetermeer,12/23/2023 9:47,,0,0,0,0,0,0,0,0,,,A1001676685,12/23/2023,NWGDKW,0,0,0
